time_index,winddirection_10m_0
2019-03-01 08:00:00+00:00,151.01
2019-03-01 09:00:00+00:00,140.86
2019-03-01 10:00:00+00:00,151.37
2019-03-01 11:00:00+00:00,158.43
2019-03-01 12:00:00+00:00,172.41
2019-03-01 13:00:00+00:00,176.09
2019-03-01 14:00:00+00:00,154.9
2019-03-01 15:00:00+00:00,190.14
2019-03-01 16:00:00+00:00,195.14
2019-03-01 17:00:00+00:00,160.78
2019-03-01 18:00:00+00:00,179.07
2019-03-01 19:00:00+00:00,187.69
2019-03-01 20:00:00+00:00,198.0
2019-03-01 21:00:00+00:00,185.44
2019-03-01 22:00:00+00:00,210.39
2019-03-01 23:00:00+00:00,205.51
2019-03-02 00:00:00+00:00,215.0
2019-03-02 01:00:00+00:00,190.7
2019-03-02 02:00:00+00:00,206.73
2019-03-02 03:00:00+00:00,33.36
2019-03-02 04:00:00+00:00,32.61
2019-03-02 05:00:00+00:00,34.25
2019-03-02 06:00:00+00:00,37.24
2019-03-02 07:00:00+00:00,25.48
2019-03-02 08:00:00+00:00,27.13
2019-03-02 09:00:00+00:00,37.3
2019-03-02 10:00:00+00:00,31.56
2019-03-02 11:00:00+00:00,46.59
2019-03-02 12:00:00+00:00,31.26
2019-03-02 13:00:00+00:00,35.99
2019-03-02 14:00:00+00:00,24.93
2019-03-02 15:00:00+00:00,19.79
2019-03-02 16:00:00+00:00,27.3
2019-03-02 17:00:00+00:00,29.87
2019-03-02 18:00:00+00:00,53.18
2019-03-02 19:00:00+00:00,29.67
2019-03-02 20:00:00+00:00,18.27
2019-03-02 21:00:00+00:00,339.55
2019-03-02 22:00:00+00:00,341.08
2019-03-02 23:00:00+00:00,354.11
2019-03-03 00:00:00+00:00,7.66
2019-03-03 01:00:00+00:00,12.55
2019-03-03 02:00:00+00:00,6.6
2019-03-03 03:00:00+00:00,23.68
2019-03-03 04:00:00+00:00,20.08
2019-03-03 05:00:00+00:00,4.83
2019-03-03 06:00:00+00:00,7.83
2019-03-03 07:00:00+00:00,30.66
2019-03-03 08:00:00+00:00,57.39
2019-03-03 09:00:00+00:00,37.55
2019-03-03 10:00:00+00:00,33.65
2019-03-03 11:00:00+00:00,357.23
2019-03-03 12:00:00+00:00,18.71
2019-03-03 13:00:00+00:00,42.8
2019-03-03 14:00:00+00:00,34.34
2019-03-03 15:00:00+00:00,17.65
2019-03-03 16:00:00+00:00,15.36
2019-03-03 17:00:00+00:00,7.17
2019-03-03 18:00:00+00:00,3.7
2019-03-03 19:00:00+00:00,11.63
2019-03-03 20:00:00+00:00,349.9
2019-03-03 21:00:00+00:00,342.87
2019-03-03 22:00:00+00:00,346.45
2019-03-03 23:00:00+00:00,350.27
2019-03-04 00:00:00+00:00,352.62
2019-03-04 01:00:00+00:00,351.35
2019-03-04 02:00:00+00:00,351.74
2019-03-04 03:00:00+00:00,353.95
2019-03-04 04:00:00+00:00,352.08
2019-03-04 05:00:00+00:00,349.5
2019-03-04 06:00:00+00:00,346.17
2019-03-04 07:00:00+00:00,347.88
2019-03-04 08:00:00+00:00,351.33
2019-03-04 09:00:00+00:00,348.17
2019-03-04 10:00:00+00:00,348.85
2019-03-04 11:00:00+00:00,346.96
2019-03-04 12:00:00+00:00,346.53
2019-03-04 13:00:00+00:00,351.41
2019-03-04 14:00:00+00:00,345.02
2019-03-04 15:00:00+00:00,346.23
2019-03-04 16:00:00+00:00,345.49
2019-03-04 17:00:00+00:00,346.65
2019-03-04 18:00:00+00:00,326.46
2019-03-04 19:00:00+00:00,330.99
2019-03-04 20:00:00+00:00,331.97
2019-03-04 21:00:00+00:00,311.18
2019-03-04 22:00:00+00:00,314.8
2019-03-04 23:00:00+00:00,334.82
2019-03-05 00:00:00+00:00,359.92
2019-03-05 01:00:00+00:00,7.49
2019-03-05 02:00:00+00:00,345.89
2019-03-05 03:00:00+00:00,3.74
2019-03-05 04:00:00+00:00,33.11
2019-03-05 05:00:00+00:00,25.35
2019-03-05 06:00:00+00:00,334.61
2019-03-05 07:00:00+00:00,46.58
2019-03-05 08:00:00+00:00,89.54
2019-03-05 09:00:00+00:00,117.69
2019-03-05 10:00:00+00:00,103.9
2019-03-05 11:00:00+00:00,107.6
2019-03-05 12:00:00+00:00,89.93
2019-03-05 13:00:00+00:00,109.27
2019-03-05 14:00:00+00:00,72.6
2019-03-05 15:00:00+00:00,96.14
2019-03-05 16:00:00+00:00,112.09
2019-03-05 17:00:00+00:00,135.2
2019-03-05 18:00:00+00:00,164.89
2019-03-05 19:00:00+00:00,66.22
2019-03-05 20:00:00+00:00,35.39
2019-03-05 21:00:00+00:00,18.41
2019-03-05 22:00:00+00:00,3.07
2019-03-05 23:00:00+00:00,24.09
2019-03-06 00:00:00+00:00,37.32
2019-03-06 01:00:00+00:00,47.68
2019-03-06 02:00:00+00:00,52.77
2019-03-06 03:00:00+00:00,84.7
2019-03-06 04:00:00+00:00,91.78
2019-03-06 05:00:00+00:00,101.86
2019-03-06 06:00:00+00:00,106.61
2019-03-06 07:00:00+00:00,115.33
2019-03-06 08:00:00+00:00,121.05
2019-03-06 09:00:00+00:00,132.63
2019-03-06 10:00:00+00:00,137.24
2019-03-06 11:00:00+00:00,144.61
2019-03-06 12:00:00+00:00,96.0
2019-03-06 13:00:00+00:00,62.79
2019-03-06 14:00:00+00:00,57.94
2019-03-06 15:00:00+00:00,136.95
2019-03-06 16:00:00+00:00,207.83
2019-03-06 17:00:00+00:00,223.06
2019-03-06 18:00:00+00:00,210.36
2019-03-06 19:00:00+00:00,225.68
2019-03-06 20:00:00+00:00,261.61
2019-03-06 21:00:00+00:00,245.27
2019-03-06 22:00:00+00:00,191.76
2019-03-06 23:00:00+00:00,215.6
2019-03-07 00:00:00+00:00,347.11
2019-03-07 01:00:00+00:00,349.06
2019-03-07 02:00:00+00:00,352.46
2019-03-07 03:00:00+00:00,348.36
2019-03-07 04:00:00+00:00,354.64
2019-03-07 05:00:00+00:00,6.36
2019-03-07 06:00:00+00:00,3.74
2019-03-07 07:00:00+00:00,16.46
2019-03-07 08:00:00+00:00,347.43
2019-03-07 09:00:00+00:00,346.33
2019-03-07 10:00:00+00:00,356.75
2019-03-07 11:00:00+00:00,12.0
2019-03-07 12:00:00+00:00,359.93
2019-03-07 13:00:00+00:00,8.39
2019-03-07 14:00:00+00:00,358.02
2019-03-07 15:00:00+00:00,49.57
2019-03-07 16:00:00+00:00,38.92
2019-03-07 17:00:00+00:00,50.68
2019-03-07 18:00:00+00:00,9.42
2019-03-07 19:00:00+00:00,6.65
2019-03-07 20:00:00+00:00,351.45
2019-03-07 21:00:00+00:00,358.55
2019-03-07 22:00:00+00:00,350.25
2019-03-07 23:00:00+00:00,347.49
2019-03-08 00:00:00+00:00,342.79
2019-03-08 01:00:00+00:00,341.99
2019-03-08 02:00:00+00:00,345.62
2019-03-08 03:00:00+00:00,349.66
2019-03-08 04:00:00+00:00,353.01
2019-03-08 05:00:00+00:00,344.7
2019-03-08 06:00:00+00:00,351.38
2019-03-08 07:00:00+00:00,335.69
2019-03-08 08:00:00+00:00,346.17
2019-03-08 09:00:00+00:00,323.41
2019-03-08 10:00:00+00:00,345.49
2019-03-08 11:00:00+00:00,336.88
2019-03-08 12:00:00+00:00,353.29
2019-03-08 13:00:00+00:00,26.71
2019-03-08 14:00:00+00:00,3.18
2019-03-08 15:00:00+00:00,37.28
2019-03-08 16:00:00+00:00,49.64
2019-03-08 17:00:00+00:00,340.19
2019-03-08 18:00:00+00:00,35.81
2019-03-08 19:00:00+00:00,116.95
2019-03-08 20:00:00+00:00,258.14
2019-03-08 21:00:00+00:00,281.26
2019-03-08 22:00:00+00:00,287.42
2019-03-08 23:00:00+00:00,267.39
2019-03-09 00:00:00+00:00,257.86
2019-03-09 01:00:00+00:00,249.66
2019-03-09 02:00:00+00:00,201.0
2019-03-09 03:00:00+00:00,173.51
2019-03-09 04:00:00+00:00,177.13
2019-03-09 05:00:00+00:00,188.27
2019-03-09 06:00:00+00:00,162.77
2019-03-09 07:00:00+00:00,158.77
2019-03-09 08:00:00+00:00,164.62
2019-03-09 09:00:00+00:00,148.28
2019-03-09 10:00:00+00:00,146.8
2019-03-09 11:00:00+00:00,135.06
2019-03-09 12:00:00+00:00,133.32
2019-03-09 13:00:00+00:00,136.16
2019-03-09 14:00:00+00:00,134.54
2019-03-09 15:00:00+00:00,134.53
2019-03-09 16:00:00+00:00,131.66
2019-03-09 17:00:00+00:00,131.75
2019-03-09 18:00:00+00:00,122.07
2019-03-09 19:00:00+00:00,128.26
2019-03-09 20:00:00+00:00,139.46
2019-03-09 21:00:00+00:00,120.45
2019-03-09 22:00:00+00:00,154.67
2019-03-09 23:00:00+00:00,53.96
2019-03-10 00:00:00+00:00,64.37
2019-03-10 01:00:00+00:00,43.4
2019-03-10 02:00:00+00:00,32.37
2019-03-10 03:00:00+00:00,22.41
2019-03-10 04:00:00+00:00,31.98
2019-03-10 05:00:00+00:00,48.37
2019-03-10 06:00:00+00:00,18.03
2019-03-10 07:00:00+00:00,92.1
2019-03-10 08:00:00+00:00,215.24
2019-03-10 09:00:00+00:00,260.95
2019-03-10 10:00:00+00:00,312.02
2019-03-10 11:00:00+00:00,342.67
2019-03-10 12:00:00+00:00,145.73
2019-03-10 13:00:00+00:00,136.42
2019-03-10 14:00:00+00:00,130.71
2019-03-10 15:00:00+00:00,109.71
2019-03-10 16:00:00+00:00,74.02
2019-03-10 17:00:00+00:00,55.97
2019-03-10 18:00:00+00:00,357.9
2019-03-10 19:00:00+00:00,332.44
2019-03-10 20:00:00+00:00,334.96
2019-03-10 21:00:00+00:00,330.4
2019-03-10 22:00:00+00:00,337.93
2019-03-10 23:00:00+00:00,351.91
2019-03-11 00:00:00+00:00,2.6
2019-03-11 01:00:00+00:00,5.63
2019-03-11 02:00:00+00:00,1.99
2019-03-11 03:00:00+00:00,4.89
2019-03-11 04:00:00+00:00,9.84
2019-03-11 05:00:00+00:00,18.89
2019-03-11 06:00:00+00:00,23.1
2019-03-11 07:00:00+00:00,19.91
2019-03-11 08:00:00+00:00,4.02
2019-03-11 09:00:00+00:00,19.62
2019-03-11 10:00:00+00:00,22.39
2019-03-11 11:00:00+00:00,30.99
2019-03-11 12:00:00+00:00,20.59
2019-03-11 13:00:00+00:00,44.08
2019-03-11 14:00:00+00:00,2.55
2019-03-11 15:00:00+00:00,353.09
2019-03-11 16:00:00+00:00,0.2
2019-03-11 17:00:00+00:00,5.35
2019-03-11 18:00:00+00:00,356.46
2019-03-11 19:00:00+00:00,338.86
2019-03-11 20:00:00+00:00,331.84
2019-03-11 21:00:00+00:00,327.29
2019-03-11 22:00:00+00:00,333.59
2019-03-11 23:00:00+00:00,344.51
2019-03-12 00:00:00+00:00,350.24
2019-03-12 01:00:00+00:00,342.11
2019-03-12 02:00:00+00:00,345.9
2019-03-12 03:00:00+00:00,351.1
2019-03-12 04:00:00+00:00,351.13
2019-03-12 05:00:00+00:00,339.74
2019-03-12 06:00:00+00:00,339.88
2019-03-12 07:00:00+00:00,325.23
2019-03-12 08:00:00+00:00,324.68
2019-03-12 09:00:00+00:00,359.71
2019-03-12 10:00:00+00:00,290.06
2019-03-12 11:00:00+00:00,205.12
2019-03-12 12:00:00+00:00,141.28
2019-03-12 13:00:00+00:00,196.22
2019-03-12 14:00:00+00:00,340.14
2019-03-12 15:00:00+00:00,340.68
2019-03-12 16:00:00+00:00,345.47
2019-03-12 17:00:00+00:00,343.99
2019-03-12 18:00:00+00:00,342.18
2019-03-12 19:00:00+00:00,343.9
2019-03-12 20:00:00+00:00,342.47
2019-03-12 21:00:00+00:00,342.58
2019-03-12 22:00:00+00:00,343.26
2019-03-12 23:00:00+00:00,345.58
2019-03-13 00:00:00+00:00,344.91
2019-03-13 01:00:00+00:00,344.74
2019-03-13 02:00:00+00:00,348.32
2019-03-13 03:00:00+00:00,346.44
2019-03-13 04:00:00+00:00,352.92
2019-03-13 05:00:00+00:00,356.79
2019-03-13 06:00:00+00:00,348.83
2019-03-13 07:00:00+00:00,349.66
2019-03-13 08:00:00+00:00,345.39
2019-03-13 09:00:00+00:00,352.88
2019-03-13 10:00:00+00:00,354.55
2019-03-13 11:00:00+00:00,358.36
2019-03-13 12:00:00+00:00,357.2
2019-03-13 13:00:00+00:00,0.82
2019-03-13 14:00:00+00:00,1.64
2019-03-13 15:00:00+00:00,1.93
2019-03-13 16:00:00+00:00,1.46
2019-03-13 17:00:00+00:00,0.27
2019-03-13 18:00:00+00:00,358.25
2019-03-13 19:00:00+00:00,353.98
2019-03-13 20:00:00+00:00,349.68
2019-03-13 21:00:00+00:00,348.96
2019-03-13 22:00:00+00:00,347.21
2019-03-13 23:00:00+00:00,347.52
2019-03-14 00:00:00+00:00,351.94
2019-03-14 01:00:00+00:00,357.19
2019-03-14 02:00:00+00:00,1.11
2019-03-14 03:00:00+00:00,2.21
2019-03-14 04:00:00+00:00,5.34
2019-03-14 05:00:00+00:00,2.04
2019-03-14 06:00:00+00:00,357.53
2019-03-14 07:00:00+00:00,351.17
2019-03-14 08:00:00+00:00,349.1
2019-03-14 09:00:00+00:00,353.01
2019-03-14 10:00:00+00:00,359.34
2019-03-14 11:00:00+00:00,4.46
2019-03-14 12:00:00+00:00,5.93
2019-03-14 13:00:00+00:00,0.44
2019-03-14 14:00:00+00:00,351.58
2019-03-14 15:00:00+00:00,351.69
2019-03-14 16:00:00+00:00,353.26
2019-03-14 17:00:00+00:00,354.28
2019-03-14 18:00:00+00:00,351.91
2019-03-14 19:00:00+00:00,351.97
2019-03-14 20:00:00+00:00,352.33
2019-03-14 21:00:00+00:00,353.91
2019-03-14 22:00:00+00:00,354.04
2019-03-14 23:00:00+00:00,352.13
2019-03-15 00:00:00+00:00,353.36
2019-03-15 01:00:00+00:00,354.61
2019-03-15 02:00:00+00:00,354.85
2019-03-15 03:00:00+00:00,359.64
2019-03-15 04:00:00+00:00,358.38
2019-03-15 05:00:00+00:00,357.87
2019-03-15 06:00:00+00:00,352.63
2019-03-15 07:00:00+00:00,348.19
2019-03-15 08:00:00+00:00,346.2
2019-03-15 09:00:00+00:00,353.29
2019-03-15 10:00:00+00:00,0.27
2019-03-15 11:00:00+00:00,6.72
2019-03-15 12:00:00+00:00,15.21
2019-03-15 13:00:00+00:00,16.58
2019-03-15 14:00:00+00:00,13.76
2019-03-15 15:00:00+00:00,359.79
2019-03-15 16:00:00+00:00,349.84
2019-03-15 17:00:00+00:00,343.98
2019-03-15 18:00:00+00:00,342.54
2019-03-15 19:00:00+00:00,343.39
2019-03-15 20:00:00+00:00,344.61
2019-03-15 21:00:00+00:00,342.31
2019-03-15 22:00:00+00:00,332.05
2019-03-15 23:00:00+00:00,333.73
2019-03-16 00:00:00+00:00,346.45
2019-03-16 01:00:00+00:00,340.38
2019-03-16 02:00:00+00:00,338.91
2019-03-16 03:00:00+00:00,338.87
2019-03-16 04:00:00+00:00,344.57
2019-03-16 05:00:00+00:00,350.24
2019-03-16 06:00:00+00:00,3.2
2019-03-16 07:00:00+00:00,16.02
2019-03-16 08:00:00+00:00,350.6
2019-03-16 09:00:00+00:00,350.47
2019-03-16 10:00:00+00:00,0.76
2019-03-16 11:00:00+00:00,8.29
2019-03-16 12:00:00+00:00,349.48
2019-03-16 13:00:00+00:00,353.45
2019-03-16 14:00:00+00:00,18.02
2019-03-16 15:00:00+00:00,23.06
2019-03-16 16:00:00+00:00,1.29
2019-03-16 17:00:00+00:00,343.0
2019-03-16 18:00:00+00:00,345.25
2019-03-16 19:00:00+00:00,354.76
2019-03-16 20:00:00+00:00,8.63
2019-03-16 21:00:00+00:00,355.86
2019-03-16 22:00:00+00:00,344.94
2019-03-16 23:00:00+00:00,352.52
2019-03-17 00:00:00+00:00,357.03
2019-03-17 01:00:00+00:00,2.86
2019-03-17 02:00:00+00:00,8.96
2019-03-17 03:00:00+00:00,356.32
2019-03-17 04:00:00+00:00,346.73
2019-03-17 05:00:00+00:00,343.6
2019-03-17 06:00:00+00:00,349.29
2019-03-17 07:00:00+00:00,355.13
2019-03-17 08:00:00+00:00,350.85
2019-03-17 09:00:00+00:00,343.39
2019-03-17 10:00:00+00:00,333.59
2019-03-17 11:00:00+00:00,333.81
2019-03-17 12:00:00+00:00,339.27
2019-03-17 13:00:00+00:00,343.35
2019-03-17 14:00:00+00:00,5.59
2019-03-17 15:00:00+00:00,107.95
2019-03-17 16:00:00+00:00,105.03
2019-03-17 17:00:00+00:00,63.86
2019-03-17 18:00:00+00:00,22.92
2019-03-17 19:00:00+00:00,21.64
2019-03-17 20:00:00+00:00,22.29
2019-03-17 21:00:00+00:00,20.21
2019-03-17 22:00:00+00:00,1.89
2019-03-17 23:00:00+00:00,347.12
2019-03-18 00:00:00+00:00,28.25
2019-03-18 01:00:00+00:00,63.42
2019-03-18 02:00:00+00:00,45.1
2019-03-18 03:00:00+00:00,3.68
2019-03-18 04:00:00+00:00,16.19
2019-03-18 05:00:00+00:00,84.37
2019-03-18 06:00:00+00:00,152.91
2019-03-18 07:00:00+00:00,143.26
2019-03-18 08:00:00+00:00,122.31
2019-03-18 09:00:00+00:00,128.46
2019-03-18 10:00:00+00:00,109.15
2019-03-18 11:00:00+00:00,126.71
2019-03-18 12:00:00+00:00,129.25
2019-03-18 13:00:00+00:00,172.79
2019-03-18 14:00:00+00:00,208.12
2019-03-18 15:00:00+00:00,194.93
2019-03-18 16:00:00+00:00,197.55
2019-03-18 17:00:00+00:00,193.75
2019-03-18 18:00:00+00:00,204.87
2019-03-18 19:00:00+00:00,212.66
2019-03-18 20:00:00+00:00,205.22
2019-03-18 21:00:00+00:00,219.37
2019-03-18 22:00:00+00:00,251.57
2019-03-18 23:00:00+00:00,32.1
2019-03-19 00:00:00+00:00,24.74
2019-03-19 01:00:00+00:00,252.28
2019-03-19 02:00:00+00:00,242.28
2019-03-19 03:00:00+00:00,121.32
2019-03-19 04:00:00+00:00,94.78
2019-03-19 05:00:00+00:00,96.31
2019-03-19 06:00:00+00:00,119.62
2019-03-19 07:00:00+00:00,214.05
2019-03-19 08:00:00+00:00,200.8
2019-03-19 09:00:00+00:00,198.4
2019-03-19 10:00:00+00:00,189.1
2019-03-19 11:00:00+00:00,174.75
2019-03-19 12:00:00+00:00,160.41
2019-03-19 13:00:00+00:00,155.95
2019-03-19 14:00:00+00:00,155.29
2019-03-19 15:00:00+00:00,178.32
2019-03-19 16:00:00+00:00,204.22
2019-03-19 17:00:00+00:00,192.52
2019-03-19 18:00:00+00:00,189.85
2019-03-19 19:00:00+00:00,194.72
2019-03-19 20:00:00+00:00,193.54
2019-03-19 21:00:00+00:00,197.1
2019-03-19 22:00:00+00:00,206.16
2019-03-19 23:00:00+00:00,194.15
2019-03-20 00:00:00+00:00,131.01
2019-03-20 01:00:00+00:00,28.33
2019-03-20 02:00:00+00:00,99.41
2019-03-20 03:00:00+00:00,107.92
2019-03-20 04:00:00+00:00,104.98
2019-03-20 05:00:00+00:00,87.05
2019-03-20 06:00:00+00:00,82.47
2019-03-20 07:00:00+00:00,75.97
2019-03-20 08:00:00+00:00,74.18
2019-03-20 09:00:00+00:00,144.74
2019-03-20 10:00:00+00:00,42.74
2019-03-20 11:00:00+00:00,211.57
2019-03-20 12:00:00+00:00,182.87
2019-03-20 13:00:00+00:00,195.1
2019-03-20 14:00:00+00:00,159.25
2019-03-20 15:00:00+00:00,123.5
2019-03-20 16:00:00+00:00,126.02
2019-03-20 17:00:00+00:00,110.16
2019-03-20 18:00:00+00:00,46.65
2019-03-20 19:00:00+00:00,310.42
2019-03-20 20:00:00+00:00,303.89
2019-03-20 21:00:00+00:00,265.27
2019-03-20 22:00:00+00:00,161.7
2019-03-20 23:00:00+00:00,339.41
2019-03-21 00:00:00+00:00,25.95
2019-03-21 01:00:00+00:00,48.66
2019-03-21 02:00:00+00:00,72.01
2019-03-21 03:00:00+00:00,187.98
2019-03-21 04:00:00+00:00,174.92
2019-03-21 05:00:00+00:00,191.94
2019-03-21 06:00:00+00:00,209.27
2019-03-21 07:00:00+00:00,202.04
2019-03-21 08:00:00+00:00,192.3
2019-03-21 09:00:00+00:00,188.02
2019-03-21 10:00:00+00:00,165.35
2019-03-21 11:00:00+00:00,159.53
2019-03-21 12:00:00+00:00,135.53
2019-03-21 13:00:00+00:00,138.2
2019-03-21 14:00:00+00:00,139.28
2019-03-21 15:00:00+00:00,141.17
2019-03-21 16:00:00+00:00,138.57
2019-03-21 17:00:00+00:00,140.63
2019-03-21 18:00:00+00:00,162.35
2019-03-21 19:00:00+00:00,186.76
2019-03-21 20:00:00+00:00,208.44
2019-03-21 21:00:00+00:00,211.08
2019-03-21 22:00:00+00:00,214.25
2019-03-21 23:00:00+00:00,212.03
2019-03-22 00:00:00+00:00,211.46
2019-03-22 01:00:00+00:00,207.75
2019-03-22 02:00:00+00:00,188.79
2019-03-22 03:00:00+00:00,178.4
2019-03-22 04:00:00+00:00,168.88
2019-03-22 05:00:00+00:00,160.91
2019-03-22 06:00:00+00:00,168.57
2019-03-22 07:00:00+00:00,157.73
2019-03-22 08:00:00+00:00,158.02
2019-03-22 09:00:00+00:00,162.77
2019-03-22 10:00:00+00:00,167.34
2019-03-22 11:00:00+00:00,166.68
2019-03-22 12:00:00+00:00,164.35
2019-03-22 13:00:00+00:00,155.29
2019-03-22 14:00:00+00:00,162.31
2019-03-22 15:00:00+00:00,159.22
2019-03-22 16:00:00+00:00,157.5
2019-03-22 17:00:00+00:00,163.11
2019-03-22 18:00:00+00:00,166.69
2019-03-22 19:00:00+00:00,174.45
2019-03-22 20:00:00+00:00,179.06
2019-03-22 21:00:00+00:00,181.39
2019-03-22 22:00:00+00:00,178.57
2019-03-22 23:00:00+00:00,196.06
2019-03-23 00:00:00+00:00,212.93
2019-03-23 01:00:00+00:00,261.92
2019-03-23 02:00:00+00:00,255.97
2019-03-23 03:00:00+00:00,251.25
2019-03-23 04:00:00+00:00,259.85
2019-03-23 05:00:00+00:00,251.57
2019-03-23 06:00:00+00:00,248.3
2019-03-23 07:00:00+00:00,257.7
2019-03-23 08:00:00+00:00,259.42
2019-03-23 09:00:00+00:00,257.31
2019-03-23 10:00:00+00:00,234.38
2019-03-23 11:00:00+00:00,275.25
2019-03-23 12:00:00+00:00,38.36
2019-03-23 13:00:00+00:00,104.96
2019-03-23 14:00:00+00:00,116.24
2019-03-23 15:00:00+00:00,136.12
2019-03-23 16:00:00+00:00,158.63
2019-03-23 17:00:00+00:00,178.06
2019-03-23 18:00:00+00:00,197.73
2019-03-23 19:00:00+00:00,242.0
2019-03-23 20:00:00+00:00,296.9
2019-03-23 21:00:00+00:00,289.61
2019-03-23 22:00:00+00:00,293.76
2019-03-23 23:00:00+00:00,303.8
2019-03-24 00:00:00+00:00,307.77
2019-03-24 01:00:00+00:00,324.87
2019-03-24 02:00:00+00:00,358.86
2019-03-24 03:00:00+00:00,20.89
2019-03-24 04:00:00+00:00,46.73
2019-03-24 05:00:00+00:00,62.8
2019-03-24 06:00:00+00:00,70.17
2019-03-24 07:00:00+00:00,118.26
2019-03-24 08:00:00+00:00,111.9
2019-03-24 09:00:00+00:00,124.25
2019-03-24 10:00:00+00:00,124.34
2019-03-24 11:00:00+00:00,158.75
2019-03-24 12:00:00+00:00,181.43
2019-03-24 13:00:00+00:00,156.47
2019-03-24 14:00:00+00:00,180.92
2019-03-24 15:00:00+00:00,168.48
2019-03-24 16:00:00+00:00,166.54
2019-03-24 17:00:00+00:00,180.09
2019-03-24 18:00:00+00:00,190.83
2019-03-24 19:00:00+00:00,191.24
2019-03-24 20:00:00+00:00,191.21
2019-03-24 21:00:00+00:00,190.2
2019-03-24 22:00:00+00:00,190.4
2019-03-24 23:00:00+00:00,191.84
2019-03-25 00:00:00+00:00,183.74
2019-03-25 01:00:00+00:00,184.81
2019-03-25 02:00:00+00:00,173.86
2019-03-25 03:00:00+00:00,168.33
2019-03-25 04:00:00+00:00,176.37
2019-03-25 05:00:00+00:00,179.19
2019-03-25 06:00:00+00:00,176.22
2019-03-25 07:00:00+00:00,165.41
2019-03-25 08:00:00+00:00,171.77
2019-03-25 09:00:00+00:00,171.49
2019-03-25 10:00:00+00:00,168.7
2019-03-25 11:00:00+00:00,162.89
2019-03-25 12:00:00+00:00,170.03
2019-03-25 13:00:00+00:00,184.78
2019-03-25 14:00:00+00:00,181.05
2019-03-25 15:00:00+00:00,194.71
2019-03-25 16:00:00+00:00,182.93
2019-03-25 17:00:00+00:00,151.51
2019-03-25 18:00:00+00:00,184.79
2019-03-25 19:00:00+00:00,191.87
2019-03-25 20:00:00+00:00,197.34
2019-03-25 21:00:00+00:00,201.8
2019-03-25 22:00:00+00:00,200.72
2019-03-25 23:00:00+00:00,175.68
2019-03-26 00:00:00+00:00,165.95
2019-03-26 01:00:00+00:00,169.15
2019-03-26 02:00:00+00:00,176.55
2019-03-26 03:00:00+00:00,173.15
2019-03-26 04:00:00+00:00,178.74
2019-03-26 05:00:00+00:00,174.48
2019-03-26 06:00:00+00:00,170.65
2019-03-26 07:00:00+00:00,166.83
2019-03-26 08:00:00+00:00,193.79
2019-03-26 09:00:00+00:00,163.77
2019-03-26 10:00:00+00:00,141.7
2019-03-26 11:00:00+00:00,153.58
2019-03-26 12:00:00+00:00,141.59
2019-03-26 13:00:00+00:00,148.79
2019-03-26 14:00:00+00:00,162.25
2019-03-26 15:00:00+00:00,131.62
2019-03-26 16:00:00+00:00,132.08
2019-03-26 17:00:00+00:00,146.7
2019-03-26 18:00:00+00:00,179.34
2019-03-26 19:00:00+00:00,187.4
2019-03-26 20:00:00+00:00,201.66
2019-03-26 21:00:00+00:00,202.72
2019-03-26 22:00:00+00:00,204.54
2019-03-26 23:00:00+00:00,206.37
2019-03-27 00:00:00+00:00,205.4
2019-03-27 01:00:00+00:00,194.19
2019-03-27 02:00:00+00:00,168.24
2019-03-27 03:00:00+00:00,102.1
2019-03-27 04:00:00+00:00,123.5
2019-03-27 05:00:00+00:00,160.69
2019-03-27 06:00:00+00:00,163.59
2019-03-27 07:00:00+00:00,163.66
2019-03-27 08:00:00+00:00,174.55
2019-03-27 09:00:00+00:00,138.73
2019-03-27 10:00:00+00:00,138.58
2019-03-27 11:00:00+00:00,118.1
2019-03-27 12:00:00+00:00,125.54
2019-03-27 13:00:00+00:00,119.12
2019-03-27 14:00:00+00:00,134.19
2019-03-27 15:00:00+00:00,216.76
2019-03-27 16:00:00+00:00,190.63
2019-03-27 17:00:00+00:00,185.06
2019-03-27 18:00:00+00:00,218.01
2019-03-27 19:00:00+00:00,182.11
2019-03-27 20:00:00+00:00,187.41
2019-03-27 21:00:00+00:00,183.61
2019-03-27 22:00:00+00:00,187.86
2019-03-27 23:00:00+00:00,179.28
2019-03-28 00:00:00+00:00,172.85
2019-03-28 01:00:00+00:00,169.66
2019-03-28 02:00:00+00:00,163.07
2019-03-28 03:00:00+00:00,159.26
2019-03-28 04:00:00+00:00,151.92
2019-03-28 05:00:00+00:00,156.18
2019-03-28 06:00:00+00:00,150.29
2019-03-28 07:00:00+00:00,171.84
2019-03-28 08:00:00+00:00,165.46
2019-03-28 09:00:00+00:00,165.43
2019-03-28 10:00:00+00:00,159.67
2019-03-28 11:00:00+00:00,153.95
2019-03-28 12:00:00+00:00,175.81
2019-03-28 13:00:00+00:00,178.86
2019-03-28 14:00:00+00:00,170.31
2019-03-28 15:00:00+00:00,169.22
2019-03-28 16:00:00+00:00,167.3
2019-03-28 17:00:00+00:00,167.55
2019-03-28 18:00:00+00:00,181.24
2019-03-28 19:00:00+00:00,164.05
2019-03-28 20:00:00+00:00,167.56
2019-03-28 21:00:00+00:00,171.34
2019-03-28 22:00:00+00:00,188.53
2019-03-28 23:00:00+00:00,180.35
2019-03-29 00:00:00+00:00,188.79
2019-03-29 01:00:00+00:00,177.26
